message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372202.820212568";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372202.814094120";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372202.812191233";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372202.803295643";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372202.798606283";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372202.795882181";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372202.779611505";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372202.579590193";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372202.574554251";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372202.571769507";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372202.564276507";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372202.558099395";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372202.555429647";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372202.547942856";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372202.542654644";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372202.540064304";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372202.531595439";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372202.523732152";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372202.371512503";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372202.366181860";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372202.363883962";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372202.356033888";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372202.350847158";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372202.347587941";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372202.339555523";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372202.334483826";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372202.331352217";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372202.323537004";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372202.254625425";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372200.475470114";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372200.468021079";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372200.462003351";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372200.460136799";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372200.451628907";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372200.446727386";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372200.443806671";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372200.436349395";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372200.430492960";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372200.428444925";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372200.419918596";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372200.414101303";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372200.412050993";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372200.403622507";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372200.371940334";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372199.508272810";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372199.502511647";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372199.499458826";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372199.491770949";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372199.486137917";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372199.484125543";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372199.475391538";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372199.470818312";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372199.467761539";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372199.459949027";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372199.454468661";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372199.452410832";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372199.443453512";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372199.438059484";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372199.436042649";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372199.428045709";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372199.422706484";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372199.419690101";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372199.411714760";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372199.406332076";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372199.404292037";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372199.395440757";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372199.389997701";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372199.387947038";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372199.339939132";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372199.331978128";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372199.326291559";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372199.324201391";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372199.315918081";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372199.310924190";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372199.307853636";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372199.299823889";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372199.294743379";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372199.291588390";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372199.284414296";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372199.278398704";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372199.276297361";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372199.267905718";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372199.262023986";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372199.243907361";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372198.155556684";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372198.110808849";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372198.099970539";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372197.932238972";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372197.923291001";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372197.918189823";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372197.915953315";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372197.908073862";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372197.902897671";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372197.899711224";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372197.886598062";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372197.326335705";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372197.268084385";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372196.686177887";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372196.684417825";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372196.675637545";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372196.670853172";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372196.668053236";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372196.660297615";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372196.654495406";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372196.651728629";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372196.643975796";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372196.638073801";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372196.636405903";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372196.627590976";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372196.622729754";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372196.620028826";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372196.611288721";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372196.606308498";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372196.603589501";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372196.595982618";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372196.590913180";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372196.588210570";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372196.579631734";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372196.574509853";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372196.571755677";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372196.564301121";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372196.558084675";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372196.556336074";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372196.539858336";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372196.531539970";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372196.526258327";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372196.524430472";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372196.516053932";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372196.510819019";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372196.507894200";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372196.499597885";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372196.494431653";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372196.491450544";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372196.484136422";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372196.478028124";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372196.476040723";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372196.468100176";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372196.462846332";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372196.459755736";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372196.451690927";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372196.446470967";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372196.444352089";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372196.436264415";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372196.430133810";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372196.427972790";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372196.419853018";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372196.398465676";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372196.254593823";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372195.091644425";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372194.798111574";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372194.795834845";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372194.787490179";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372194.782733420";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372194.779553797";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372194.772012093";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372194.766348226";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372194.764205630";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372194.755517770";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372194.750893161";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372194.747910911";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372194.740030111";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372194.734504105";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372194.731602279";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372194.723584209";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372194.718103220";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372194.715404594";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372194.708182976";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372194.702734386";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372194.700227402";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372194.691834208";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372194.686436532";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372194.684035608";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372194.675507239";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372194.654782416";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372194.171562674";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372194.035685308";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372194.030551185";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372194.027557899";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim1";"1758372194.019308498";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim2";"1758372194.014349981";"./src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim3";"1758372194.012281128";"./src/turtle.cpp:update:288"
